Case ID,Country,Crime Type,Reason for Crime,Year,Reported Cases
276,China,Online Fraud,Political Motive,2016,1767
295,United States,Online Fraud,Political Motive,2018,2425
298,Russia,Online Fraud,Political Motive,2010,3111
366,South Africa,Online Fraud,Political Motive,2013,3708
401,United Kingdom,Online Fraud,Political Motive,2019,2898
458,Canada,Online Fraud,Political Motive,2013,3325
636,Russia,Online Fraud,Political Motive,2023,3928
828,Australia,Online Fraud,Political Motive,2008,4934
839,Russia,Online Fraud,Political Motive,2011,1747
1042,Nigeria,Online Fraud,Political Motive,2016,4341
1079,Russia,Online Fraud,Political Motive,2010,2226
1158,Brazil,Online Fraud,Political Motive,2000,4841
1200,Australia,Online Fraud,Political Motive,2004,1388
1236,Nigeria,Online Fraud,Political Motive,2016,912
1259,South Africa,Online Fraud,Political Motive,2022,3101
1276,Brazil,Online Fraud,Political Motive,2002,4325
1365,Brazil,Online Fraud,Political Motive,2015,362
1552,Nigeria,Online Fraud,Political Motive,2005,1007
1562,Canada,Online Fraud,Political Motive,2011,1516
1572,India,Online Fraud,Political Motive,2023,1669
1613,United States,Online Fraud,Political Motive,2022,143
1665,Nigeria,Online Fraud,Political Motive,2006,785
1684,Russia,Online Fraud,Political Motive,2015,3343
1736,China,Online Fraud,Political Motive,2017,83
1752,Brazil,Online Fraud,Political Motive,2006,931
1830,Brazil,Online Fraud,Political Motive,2007,2209
1840,Russia,Online Fraud,Political Motive,2022,1891
2168,United Kingdom,Online Fraud,Political Motive,2008,4055
2282,Brazil,Online Fraud,Political Motive,2019,2248
2358,China,Online Fraud,Political Motive,2020,3038
2454,Brazil,Online Fraud,Political Motive,2008,4493
2566,China,Online Fraud,Political Motive,2015,1752
2702,Canada,Online Fraud,Political Motive,2012,1267
2737,Russia,Online Fraud,Political Motive,2023,4042
2912,Nigeria,Online Fraud,Political Motive,2003,2795
2977,China,Online Fraud,Political Motive,2009,4455
3054,South Africa,Online Fraud,Political Motive,2017,4914
3150,Russia,Online Fraud,Political Motive,2004,4168
3153,China,Online Fraud,Political Motive,2001,1273
3501,China,Online Fraud,Political Motive,2022,1307
3518,Russia,Online Fraud,Political Motive,2016,3997
3589,Russia,Online Fraud,Political Motive,2014,858
3591,Australia,Online Fraud,Political Motive,2010,2714
3622,United Kingdom,Online Fraud,Political Motive,2001,2580
3687,South Africa,Online Fraud,Political Motive,2001,4363
3698,Germany,Online Fraud,Political Motive,2008,4412
3714,Australia,Online Fraud,Political Motive,2023,1082
3749,Canada,Online Fraud,Political Motive,2023,51
3943,South Africa,Online Fraud,Political Motive,2014,314
3975,India,Online Fraud,Political Motive,2001,2327
4065,Brazil,Online Fraud,Political Motive,2001,2328
4108,South Africa,Online Fraud,Political Motive,2004,1598
4128,China,Online Fraud,Political Motive,2017,1874
4153,Germany,Online Fraud,Political Motive,2005,3586
4198,Russia,Online Fraud,Political Motive,2005,4933
4201,Australia,Online Fraud,Political Motive,2003,1760
4220,South Africa,Online Fraud,Political Motive,2003,4208
4225,China,Online Fraud,Political Motive,2008,4503
4250,China,Online Fraud,Political Motive,2007,3659
4258,Brazil,Online Fraud,Political Motive,2002,4719
4332,Nigeria,Online Fraud,Political Motive,2005,806
4366,South Africa,Online Fraud,Political Motive,2010,3815
4397,India,Online Fraud,Political Motive,2003,3691
4440,United States,Online Fraud,Political Motive,2002,3043
4518,South Africa,Online Fraud,Political Motive,2005,326
4537,Russia,Online Fraud,Political Motive,2021,13
4553,India,Online Fraud,Political Motive,2021,999
4580,Germany,Online Fraud,Political Motive,2014,1630
4607,South Africa,Online Fraud,Political Motive,2020,3119
4631,Canada,Online Fraud,Political Motive,2022,967
9,Germany,Online Fraud,Financial Gain,2020,4641
23,Brazil,Online Fraud,Financial Gain,2000,121
224,Nigeria,Online Fraud,Financial Gain,2010,3387
252,United Kingdom,Online Fraud,Financial Gain,2018,1340
262,United States,Online Fraud,Financial Gain,2023,726
320,Brazil,Online Fraud,Financial Gain,2002,176
506,Canada,Online Fraud,Financial Gain,2004,4021
607,South Africa,Online Fraud,Financial Gain,2004,2873
608,Russia,Online Fraud,Financial Gain,2013,2001
665,Nigeria,Online Fraud,Financial Gain,2007,37
704,Brazil,Online Fraud,Financial Gain,2016,3205
706,Brazil,Online Fraud,Financial Gain,2000,3663
926,India,Online Fraud,Financial Gain,2003,3723
1055,Nigeria,Online Fraud,Financial Gain,2011,4751
1098,Russia,Online Fraud,Financial Gain,2023,1762
1114,Nigeria,Online Fraud,Financial Gain,2016,3190
1264,China,Online Fraud,Financial Gain,2006,4846
1359,Brazil,Online Fraud,Financial Gain,2014,4111
1482,Brazil,Online Fraud,Financial Gain,2000,1117
1520,China,Online Fraud,Financial Gain,2004,625
1554,Russia,Online Fraud,Financial Gain,2000,522
1576,Brazil,Online Fraud,Financial Gain,2009,1044
1593,India,Online Fraud,Financial Gain,2004,3302
1601,United States,Online Fraud,Financial Gain,2012,1148
1839,United Kingdom,Online Fraud,Financial Gain,2006,1049
1848,India,Online Fraud,Financial Gain,2005,2753
1909,Brazil,Online Fraud,Financial Gain,2006,3127
2219,Germany,Online Fraud,Financial Gain,2008,4383
2378,Russia,Online Fraud,Financial Gain,2007,2976
2416,Nigeria,Online Fraud,Financial Gain,2000,1379
2420,Canada,Online Fraud,Financial Gain,2022,2694
2471,South Africa,Online Fraud,Financial Gain,2005,361
2629,United Kingdom,Online Fraud,Financial Gain,2000,438
2635,Canada,Online Fraud,Financial Gain,2016,2830
2682,Germany,Online Fraud,Financial Gain,2017,710
2706,South Africa,Online Fraud,Financial Gain,2012,2009
2741,Australia,Online Fraud,Financial Gain,2004,4788
2748,China,Online Fraud,Financial Gain,2002,1262
2749,Brazil,Online Fraud,Financial Gain,2006,3440
2792,China,Online Fraud,Financial Gain,2010,759
2831,India,Online Fraud,Financial Gain,2007,289
2842,Germany,Online Fraud,Financial Gain,2016,1462
2955,Canada,Online Fraud,Financial Gain,2020,4737
2989,United States,Online Fraud,Financial Gain,2002,3714
3020,Russia,Online Fraud,Financial Gain,2010,2269
3021,India,Online Fraud,Financial Gain,2002,374
3052,India,Online Fraud,Financial Gain,2017,1604
3138,Nigeria,Online Fraud,Financial Gain,2021,2959
3264,Canada,Online Fraud,Financial Gain,2003,1581
3292,Germany,Online Fraud,Financial Gain,2003,3974
3298,United States,Online Fraud,Financial Gain,2003,4160
3359,India,Online Fraud,Financial Gain,2015,1252
3492,China,Online Fraud,Financial Gain,2019,3040
3635,Germany,Online Fraud,Financial Gain,2019,4414
3642,United States,Online Fraud,Financial Gain,2000,2539
3694,United States,Online Fraud,Financial Gain,2005,284
3896,Russia,Online Fraud,Financial Gain,2010,1828
3897,Germany,Online Fraud,Financial Gain,2014,2947
3923,India,Online Fraud,Financial Gain,2004,3047
3997,India,Online Fraud,Financial Gain,2006,4077
4123,Russia,Online Fraud,Financial Gain,2022,1697
4290,United Kingdom,Online Fraud,Financial Gain,2014,1442
4360,Australia,Online Fraud,Financial Gain,2022,4943
4409,United Kingdom,Online Fraud,Financial Gain,2014,2584
4430,Brazil,Online Fraud,Financial Gain,2014,2392
4436,China,Online Fraud,Financial Gain,2022,3860
4471,India,Online Fraud,Financial Gain,2017,910
4539,Australia,Online Fraud,Financial Gain,2021,3266
4540,India,Online Fraud,Financial Gain,2007,851
4603,Brazil,Online Fraud,Financial Gain,2003,3603
4663,United Kingdom,Online Fraud,Financial Gain,2018,202
57,Russia,Online Fraud,Unemployment,2004,533
412,Brazil,Online Fraud,Unemployment,2010,3115
460,China,Online Fraud,Unemployment,2014,3567
628,Germany,Online Fraud,Unemployment,2004,1616
685,Germany,Online Fraud,Unemployment,2023,2743
719,China,Online Fraud,Unemployment,2012,4125
808,Nigeria,Online Fraud,Unemployment,2009,157
912,Australia,Online Fraud,Unemployment,2022,1193
918,Russia,Online Fraud,Unemployment,2010,1179
947,India,Online Fraud,Unemployment,2019,1182
1102,Canada,Online Fraud,Unemployment,2019,1582
1195,United Kingdom,Online Fraud,Unemployment,2021,179
1208,Australia,Online Fraud,Unemployment,2001,101
1355,South Africa,Online Fraud,Unemployment,2006,1142
1518,China,Online Fraud,Unemployment,2002,3438
1637,Brazil,Online Fraud,Unemployment,2013,3183
1724,Canada,Online Fraud,Unemployment,2011,1764
1735,Russia,Online Fraud,Unemployment,2022,3437
1811,Nigeria,Online Fraud,Unemployment,2018,1748
1824,Brazil,Online Fraud,Unemployment,2023,3156
1935,United Kingdom,Online Fraud,Unemployment,2007,3914
2027,South Africa,Online Fraud,Unemployment,2000,4198
2061,South Africa,Online Fraud,Unemployment,2018,905
2119,India,Online Fraud,Unemployment,2019,1105
2297,Canada,Online Fraud,Unemployment,2014,3125
2396,Australia,Online Fraud,Unemployment,2012,4611
2412,United States,Online Fraud,Unemployment,2014,2528
2415,Germany,Online Fraud,Unemployment,2002,4505
2480,India,Online Fraud,Unemployment,2000,4562
2496,China,Online Fraud,Unemployment,2022,3254
2544,South Africa,Online Fraud,Unemployment,2006,4936
2595,United States,Online Fraud,Unemployment,2017,3244
2607,United States,Online Fraud,Unemployment,2003,1331
2727,United States,Online Fraud,Unemployment,2013,2820
2818,Canada,Online Fraud,Unemployment,2019,3588
2883,South Africa,Online Fraud,Unemployment,2010,2869
2911,Canada,Online Fraud,Unemployment,2021,1601
2952,Nigeria,Online Fraud,Unemployment,2019,2124
2980,Nigeria,Online Fraud,Unemployment,2020,4383
2996,Nigeria,Online Fraud,Unemployment,2003,4503
3003,United States,Online Fraud,Unemployment,2003,1294
3230,United States,Online Fraud,Unemployment,2021,312
3262,Canada,Online Fraud,Unemployment,2015,2184
3265,Germany,Online Fraud,Unemployment,2003,4478
3285,Australia,Online Fraud,Unemployment,2021,763
3289,Australia,Online Fraud,Unemployment,2007,1318
3333,United Kingdom,Online Fraud,Unemployment,2013,4558
3337,India,Online Fraud,Unemployment,2013,3001
3531,Russia,Online Fraud,Unemployment,2015,1289
3707,India,Online Fraud,Unemployment,2004,3601
3813,South Africa,Online Fraud,Unemployment,2013,249
3838,Nigeria,Online Fraud,Unemployment,2007,4192
3864,China,Online Fraud,Unemployment,2014,3419
4087,Russia,Online Fraud,Unemployment,2019,1557
4095,Australia,Online Fraud,Unemployment,2018,2782
4142,India,Online Fraud,Unemployment,2004,29
4164,United States,Online Fraud,Unemployment,2005,2868
4268,Brazil,Online Fraud,Unemployment,2012,1072
4353,China,Online Fraud,Unemployment,2018,4561
4356,United States,Online Fraud,Unemployment,2014,4750
4371,Germany,Online Fraud,Unemployment,2003,3810
4454,United Kingdom,Online Fraud,Unemployment,2003,2429
4474,United Kingdom,Online Fraud,Unemployment,2016,3436
4541,South Africa,Online Fraud,Unemployment,2003,3767
30,India,Online Fraud,Challenge,2007,866
92,Australia,Online Fraud,Espionage,2019,2349
132,Russia,Online Fraud,Espionage,2021,951
168,United Kingdom,Online Fraud,Organized Crime,2023,4740
190,China,Online Fraud,Challenge,2013,632
217,Germany,Online Fraud,Espionage,2000,2828
241,South Africa,Online Fraud,Challenge,2015,4844
313,United States,Online Fraud,Challenge,2010,4180
527,Brazil,Online Fraud,Challenge,2002,1142
574,China,Online Fraud,Organized Crime,2005,4643
597,United States,Online Fraud,Organized Crime,2017,4141
600,Nigeria,Online Fraud,Organized Crime,2002,3780
602,United States,Online Fraud,Challenge,2002,2520
650,India,Online Fraud,Challenge,2004,3058
669,Nigeria,Online Fraud,Challenge,2012,2897
683,China,Online Fraud,Challenge,2018,2133
695,Nigeria,Online Fraud,Espionage,2001,1917
699,Canada,Online Fraud,Organized Crime,2010,4028
709,Australia,Online Fraud,Organized Crime,2016,2047
729,India,Online Fraud,Challenge,2022,2562
735,United Kingdom,Online Fraud,Espionage,2008,3
843,China,Online Fraud,Espionage,2016,3861
869,Brazil,Online Fraud,Organized Crime,2011,1845
909,South Africa,Online Fraud,Challenge,2004,1639
924,China,Online Fraud,Organized Crime,2009,1241
1087,United Kingdom,Online Fraud,Espionage,2006,3456
1155,India,Online Fraud,Challenge,2007,1719
1156,Australia,Online Fraud,Espionage,2022,4303
1171,Germany,Online Fraud,Espionage,2021,1777
1178,Australia,Online Fraud,Challenge,2018,2863
1199,United States,Online Fraud,Organized Crime,2009,4783
1203,Australia,Online Fraud,Espionage,2019,4583
1215,China,Online Fraud,Organized Crime,2022,2666
1240,United Kingdom,Online Fraud,Espionage,2017,1385
1254,Germany,Online Fraud,Challenge,2022,4979
1267,Brazil,Online Fraud,Organized Crime,2023,2026
1280,Australia,Online Fraud,Espionage,2017,3601
1332,India,Online Fraud,Espionage,2008,101
1338,China,Online Fraud,Organized Crime,2013,493
1416,United States,Online Fraud,Challenge,2016,4898
1422,Canada,Online Fraud,Challenge,2021,4416
1465,United Kingdom,Online Fraud,Espionage,2016,2933
1468,United States,Online Fraud,Challenge,2021,1083
1476,Nigeria,Online Fraud,Espionage,2004,175
1477,China,Online Fraud,Organized Crime,2015,2426
1542,South Africa,Online Fraud,Challenge,2001,349
1624,United Kingdom,Online Fraud,Organized Crime,2023,2755
1673,India,Online Fraud,Organized Crime,2009,2991
1731,China,Online Fraud,Organized Crime,2004,2408
1738,South Africa,Online Fraud,Challenge,2015,1302
1750,Australia,Online Fraud,Challenge,2006,490
1785,Nigeria,Online Fraud,Organized Crime,2013,1018
1812,Australia,Online Fraud,Espionage,2007,4084
1832,China,Online Fraud,Organized Crime,2014,3922
1833,South Africa,Online Fraud,Challenge,2008,4483
1841,Canada,Online Fraud,Challenge,2007,4536
1884,Australia,Online Fraud,Organized Crime,2016,805
1895,United Kingdom,Online Fraud,Espionage,2023,1035
1901,United States,Online Fraud,Espionage,2005,4364
1973,India,Online Fraud,Challenge,2005,1950
1983,Australia,Online Fraud,Organized Crime,2001,4046
1996,India,Online Fraud,Espionage,2000,1536
1999,Canada,Online Fraud,Espionage,2011,2171
2045,Germany,Online Fraud,Challenge,2018,4960
2081,India,Online Fraud,Challenge,2002,4620
2222,India,Online Fraud,Espionage,2023,4544
2270,Canada,Online Fraud,Organized Crime,2020,1322
2303,Germany,Online Fraud,Organized Crime,2014,1021
2310,Russia,Online Fraud,Organized Crime,2014,3909
2325,Nigeria,Online Fraud,Challenge,2015,1362
2353,Canada,Online Fraud,Challenge,2015,4064
2371,Brazil,Online Fraud,Challenge,2005,1319
2391,Brazil,Online Fraud,Espionage,2012,4363
2400,Brazil,Online Fraud,Organized Crime,2014,3919
2418,Nigeria,Online Fraud,Espionage,2011,2514
2424,Canada,Online Fraud,Espionage,2005,288
2449,Australia,Online Fraud,Organized Crime,2013,1282
2450,India,Online Fraud,Organized Crime,2012,3668
2504,South Africa,Online Fraud,Espionage,2014,4413
2555,India,Online Fraud,Challenge,2022,966
2558,Canada,Online Fraud,Espionage,2005,4113
2568,Brazil,Online Fraud,Espionage,2008,2136
2587,Nigeria,Online Fraud,Organized Crime,2009,3023
2592,Nigeria,Online Fraud,Challenge,2005,4755
2594,United Kingdom,Online Fraud,Organized Crime,2015,147
2603,Nigeria,Online Fraud,Organized Crime,2010,2921
2630,Brazil,Online Fraud,Challenge,2015,1476
2642,India,Online Fraud,Organized Crime,2021,4085
2652,United Kingdom,Online Fraud,Organized Crime,2011,4021
2664,United Kingdom,Online Fraud,Challenge,2011,1850
2671,India,Online Fraud,Espionage,2000,1905
2712,India,Online Fraud,Organized Crime,2009,4081
2760,South Africa,Online Fraud,Organized Crime,2007,2241
2762,Germany,Online Fraud,Espionage,2001,299
2853,Brazil,Online Fraud,Organized Crime,2001,3426
2870,Germany,Online Fraud,Challenge,2013,1050
2872,United Kingdom,Online Fraud,Organized Crime,2008,3856
2897,Nigeria,Online Fraud,Organized Crime,2020,4581
2913,Russia,Online Fraud,Challenge,2002,1449
2938,Nigeria,Online Fraud,Challenge,2011,3655
2956,United Kingdom,Online Fraud,Challenge,2022,3954
2992,Nigeria,Online Fraud,Challenge,2014,2713
3002,United Kingdom,Online Fraud,Challenge,2001,2008
3034,India,Online Fraud,Organized Crime,2003,2311
3044,United Kingdom,Online Fraud,Challenge,2002,265
3048,Australia,Online Fraud,Organized Crime,2008,2993
3059,South Africa,Online Fraud,Espionage,2012,2134
3061,Russia,Online Fraud,Espionage,2020,2131
3069,South Africa,Online Fraud,Organized Crime,2004,2695
3082,India,Online Fraud,Espionage,2006,2499
3089,India,Online Fraud,Espionage,2023,4211
3091,United Kingdom,Online Fraud,Challenge,2003,3444
3105,United Kingdom,Online Fraud,Challenge,2010,3581
3114,Nigeria,Online Fraud,Espionage,2015,3747
3129,Nigeria,Online Fraud,Espionage,2013,1649
3143,Australia,Online Fraud,Challenge,2006,213
3196,United Kingdom,Online Fraud,Challenge,2017,4660
3233,South Africa,Online Fraud,Organized Crime,2018,3374
3237,Brazil,Online Fraud,Organized Crime,2022,2973
3324,Australia,Online Fraud,Challenge,2022,43
